mutant, misMatchPercentage, isSameDimensions, analysisTime
856, 0.04, true, 95
857, 0.05, true, 101
857, 0.04, true, 97
857, 90.48, true, 162
857, 93.11, true, 164
858, 0.59, true, 97
858, 0.04, true, 95
858, 82.00, true, 162
858, 93.11, true, 164
859, 0.59, true, 96
859, 0.04, true, 97
859, 0.56, true, 97
859, 0.04, true, 95
860, 0.05, true, 99
860, 0.04, true, 96
860, 90.48, true, 161
860, 93.11, true, 166
861, 0.05, true, 101
861, 0.04, true, 96
861, 0.56, true, 99
861, 0.05, true, 95
862, 0.60, true, 96
862, 0.05, true, 95
862, 79.70, true, 161
862, 93.11, true, 164
863, 0.06, true, 100
863, 0.05, true, 96
863, 0.56, true, 98
863, 0.05, true, 95
864, 0.60, true, 96
864, 0.05, true, 97
864, 90.48, true, 163
864, 93.11, true, 163
865, 0.06, true, 100
865, 0.05, true, 97
865, 0.56, true, 98
865, 0.04, true, 96
866, 0.06, true, 100
866, 0.04, true, 95
866, 82.01, true, 162
866, 93.11, true, 163
867, 0.60, true, 95
867, 0.04, true, 98
867, 0.56, true, 99
867, 0.04, true, 96
868, 0.60, true, 96
868, 0.04, true, 96
868, 90.48, true, 162
868, 93.11, true, 165
869, 0.06, true, 101
869, 0.04, true, 95
869, 0.56, true, 100
869, 0.04, true, 95
870, 0.06, true, 99
870, 0.04, true, 97
870, 74.51, true, 160
870, 93.11, true, 163
871, 0.06, true, 99
871, 0.04, true, 96
871, 0.56, true, 97
871, 0.04, true, 98
872, 0.60, true, 97
872, 0.04, true, 95
872, 90.48, true, 163
872, 93.11, true, 163
873, 0.06, true, 100
873, 0.04, true, 97
873, 0.56, true, 97
873, 0.04, true, 96
874, 0.06, true, 101
874, 0.04, true, 95
874, 74.51, true, 161
874, 93.11, true, 163
875, 0.06, true, 101
875, 0.04, true, 95
875, 0.56, true, 97
875, 0.04, true, 96
876, 0.06, true, 98
876, 0.04, true, 99
876, 90.47, true, 165
876, 93.11, true, 166
877, 0.60, true, 95
877, 0.04, true, 95
877, 0.56, true, 97
877, 0.04, true, 101
878, 0.59, true, 95
878, 0.04, true, 97
878, 45.63, true, 158
878, 93.11, true, 165
879, 0.05, true, 116
879, 0.04, true, 96
879, 0.56, true, 101
879, 0.04, true, 99
880, 0.04, true, 101
880, 0.04, true, 98
880, 90.48, true, 165
880, 93.11, true, 165
881, 0.59, true, 102
881, 0.04, true, 100
881, 0.56, true, 101
881, 0.04, true, 99
882, 0.06, true, 99
882, 0.03, true, 96
882, 92.51, true, 165
882, 93.11, true, 164
883, 0.06, true, 101
883, 0.03, true, 101
883, 0.54, true, 100
883, 0.03, true, 94
884, 0.06, true, 101
884, 0.03, true, 95
884, 90.48, true, 162
884, 93.11, true, 165
885, 0.58, true, 98
885, 0.02, true, 95
885, 74.51, true, 159
885, 93.11, true, 165
886, 0.04, true, 100
886, 0.02, true, 95
886, 0.54, true, 98
886, 0.02, true, 97
887, 0.04, true, 100
887, 0.02, true, 99
887, 90.48, true, 163
887, 93.11, true, 164
888, 0.58, true, 95
888, 0.03, true, 96
888, 0.54, true, 99
888, 0.03, true, 95
889, 0.59, true, 94
889, 0.03, true, 94
889, 48.05, true, 158
889, 93.11, true, 163
890, 0.59, true, 94
890, 0.03, true, 95
890, 0.54, true, 98
890, 0.03, true, 95
891, 0.05, true, 99
891, 0.03, true, 95
891, 90.32, true, 164
891, 93.11, true, 165
892, 0.05, true, 99
892, 0.03, true, 97
892, 73.40, true, 162
892, 93.11, true, 165
893, 0.58, true, 96
893, 0.03, true, 95
893, 0.54, true, 100
893, 0.03, true, 97
894, 0.04, true, 98
894, 0.03, true, 95
894, 90.48, true, 165
894, 93.11, true, 165
895, 0.04, true, 99
895, 0.03, true, 95
895, 0.54, true, 99
895, 0.03, true, 94
896, 0.58, true, 106
896, 0.03, true, 95
896, 75.75, true, 161
896, 93.11, true, 164
897, 0.58, true, 96
897, 0.03, true, 96
897, 0.54, true, 98
897, 0.03, true, 95
898, 0.04, true, 99
898, 0.03, true, 95
898, 90.48, true, 164
898, 93.11, true, 166
899, 0.58, true, 96
899, 0.03, true, 96
899, 0.54, true, 100
899, 0.03, true, 95
900, 0.58, true, 96
900, 0.03, true, 95
900, 79.68, true, 165
900, 93.11, true, 175
901, 0.59, true, 95
901, 0.03, true, 95
901, 0.54, true, 98
901, 0.03, true, 100
902, 0.59, true, 95
902, 0.03, true, 98
902, 90.48, true, 163
902, 93.11, true, 165
903, 0.59, true, 96
903, 0.03, true, 95
903, 0.54, true, 98
903, 0.03, true, 95
904, 0.59, true, 96
904, 0.03, true, 95
904, 81.06, true, 162
904, 93.11, true, 163
905, 0.04, true, 100
905, 0.03, true, 97
905, 0.54, true, 97
905, 0.03, true, 95
906, 0.58, true, 96
906, 0.03, true, 97
906, 0.54, true, 97
906, 0.03, true, 95
907, 0.04, true, 99
907, 0.03, true, 99
907, 0.54, true, 98
907, 0.03, true, 97
908, 0.04, true, 99
908, 0.03, true, 95
908, 0.54, true, 98
908, 0.03, true, 96
909, 0.04, true, 99
909, 0.03, true, 96
909, 90.48, true, 163
909, 93.11, true, 165
910, 0.58, true, 96
910, 0.03, true, 95
910, 0.54, true, 97
910, 0.03, true, 96
911, 0.04, true, 99
911, 0.03, true, 98
911, 79.50, true, 160
911, 93.11, true, 166
912, 0.04, true, 102
912, 0.03, true, 95
912, 90.48, true, 163
912, 93.11, true, 163
913, 0.58, true, 95
913, 0.03, true, 96
913, 0.54, true, 99
913, 0.03, true, 96
914, 0.59, true, 96
914, 0.03, true, 97
914, 76.96, true, 161
914, 93.11, true, 165
915, 0.05, true, 99
915, 0.03, true, 96
915, 0.54, true, 97
915, 0.03, true, 95
916, 0.05, true, 100
916, 0.03, true, 97
916, 0.54, true, 98
916, 0.03, true, 96
917, 0.59, true, 114
917, 0.03, true, 95
917, 83.76, true, 163
917, 93.11, true, 166
918, 0.03, true, 99
918, 0.02, true, 95
918, 88.78, true, 174
918, 93.11, true, 165
919, 0.57, true, 96
919, 0.02, true, 96
919, 0.54, true, 98
919, 0.02, true, 97
920, 0.03, true, 99
920, 0.02, true, 96
920, 90.48, true, 163
920, 93.11, true, 163
921, 0.03, true, 101
921, 0.02, true, 100
921, 0.54, true, 117
921, 0.02, true, 96
922, 0.58, true, 96
922, 0.01, true, 94
922, 81.01, true, 164
922, 93.11, true, 164
923, 0.58, true, 96
923, 0.01, true, 96
923, 0.53, true, 99
923, 0.01, true, 98
924, 0.58, true, 95
924, 0.01, true, 96
924, 0.53, true, 100
924, 0.01, true, 96
925, 0.58, true, 98
925, 0.01, true, 97
925, 0.53, true, 103
925, 0.01, true, 101
926, 0.60, true, 96
926, 0.04, true, 94
926, 0.55, true, 97
926, 0.04, true, 95
927, 0.60, true, 96
927, 0.04, true, 96
927, 0.55, true, 98
927, 0.04, true, 95
928, 0.05, true, 101
928, 0.04, true, 95
928, 75.75, true, 160
928, 93.11, true, 162
929, 0.05, true, 99
929, 0.04, true, 94
929, 80.10, true, 166
929, 93.11, true, 164
930, 0.06, true, 99
930, 0.04, true, 96
930, 90.48, true, 163
930, 93.11, true, 165
931, 0.06, true, 99
931, 0.04, true, 95
931, 0.56, true, 99
931, 0.04, true, 96
932, 0.60, true, 96
932, 0.04, true, 97
932, 0.56, true, 99
932, 0.04, true, 94
933, 0.60, true, 95
933, 0.04, true, 95
933, 0.56, true, 96
933, 0.04, true, 98
934, 99.86, true, 179
934, 93.48, true, 164
934, 90.48, true, 163
934, 93.11, true, 164
935, 99.86, true, 178
935, 93.48, true, 171
935, 90.48, true, 165
935, 93.11, true, 166
936, 0.06, true, 101
936, 0.04, true, 95
936, 90.48, true, 163
936, 93.11, true, 164
937, 99.86, true, 178
937, 93.48, true, 164
937, 90.48, true, 163
937, 93.11, true, 163
938, 99.86, true, 178
938, 93.48, true, 166
938, 90.48, true, 166
938, 93.11, true, 165
939, 99.86, true, 177
939, 93.48, true, 164
939, 90.48, true, 163
939, 93.11, true, 163
940, 0.59, true, 97
940, 0.04, true, 96
940, 0.56, true, 98
940, 0.04, true, 94
941, 0.05, true, 101
941, 0.04, true, 96
941, 0.56, true, 99
941, 0.04, true, 97
942, 99.86, true, 177
942, 93.48, true, 167
942, 90.48, true, 163
942, 93.11, true, 164
943, 99.86, true, 178
943, 93.48, true, 165
943, 90.48, true, 162
943, 93.11, true, 164
944, 0.06, true, 99
944, 0.05, true, 96
944, 0.56, true, 98
944, 0.05, true, 98
945, 0.60, true, 96
945, 0.05, true, 98
945, 0.56, true, 99
945, 0.05, true, 96
946, 0.06, true, 100
946, 0.05, true, 98
946, 0.56, true, 98
946, 0.04, true, 96
947, 99.86, true, 176
947, 93.48, true, 167
947, 90.48, true, 164
947, 93.11, true, 165
948, 0.06, true, 100
948, 0.04, true, 96
948, 0.56, true, 97
948, 0.04, true, 97
949, 99.86, true, 176
949, 93.48, true, 165
949, 90.48, true, 164
949, 93.11, true, 164
950, 0.06, true, 100
950, 0.04, true, 96
950, 0.56, true, 98
950, 0.04, true, 95
951, 99.86, true, 177
951, 93.48, true, 163
951, 90.48, true, 163
951, 93.11, true, 162
952, 99.86, true, 176
952, 93.48, true, 164
952, 90.48, true, 161
952, 93.11, true, 164
953, 0.60, true, 96
953, 0.04, true, 95
953, 0.56, true, 98
953, 0.04, true, 96
954, 0.60, true, 97
954, 0.04, true, 97
954, 0.56, true, 100
954, 0.04, true, 98
955, 0.60, true, 97
955, 0.04, true, 99
955, 0.56, true, 98
955, 0.04, true, 96
956, 0.60, true, 95
956, 0.04, true, 97
956, 90.48, true, 163
956, 93.11, true, 165
957, 0.06, true, 99
957, 0.04, true, 96
957, 0.56, true, 98
957, 0.04, true, 98
958, 0.06, true, 100
958, 0.04, true, 95
958, 90.48, true, 163
958, 93.11, true, 164
959, 99.86, true, 178
959, 93.48, true, 164
959, 90.48, true, 162
959, 93.11, true, 164
960, 0.05, true, 99
960, 0.04, true, 97
960, 0.56, true, 98
960, 0.04, true, 96
961, 0.05, true, 99
961, 0.04, true, 96
961, 90.48, true, 163
961, 93.11, true, 164
962, 0.05, true, 99
962, 0.04, true, 96
962, 0.56, true, 99
962, 0.04, true, 96
963, 0.60, true, 96
963, 0.03, true, 95
963, 90.48, true, 162
963, 93.11, true, 164
964, 99.86, true, 177
964, 93.48, true, 165
964, 90.48, true, 166
964, 93.11, true, 164
965, 0.06, true, 99
965, 0.03, true, 96
965, 0.54, true, 97
965, 0.03, true, 95
966, 0.06, true, 100
966, 0.03, true, 96
966, 0.54, true, 98
966, 0.03, true, 96
967, 0.59, true, 96
967, 0.04, true, 96
967, 90.48, true, 162
967, 93.11, true, 164
968, 0.05, true, 99
968, 0.04, true, 96
968, 0.55, true, 98
968, 0.04, true, 99
969, 0.59, true, 95
969, 0.04, true, 96
969, 0.55, true, 98
969, 0.04, true, 96
970, 0.59, true, 96
970, 0.04, true, 96
970, 0.55, true, 97
970, 0.04, true, 96
971, 0.06, true, 99
971, 0.04, true, 96
971, 0.55, true, 98
971, 0.04, true, 96
972, 0.06, true, 100
972, 0.04, true, 95
972, 0.55, true, 98
972, 0.04, true, 96
973, 0.06, true, 99
973, 0.04, true, 97
973, 0.55, true, 98
973, 0.04, true, 96
974, 99.86, true, 175
974, 93.48, true, 165
974, 90.48, true, 163
974, 93.11, true, 164
975, 99.86, true, 176
975, 93.48, true, 165
975, 90.48, true, 163
975, 93.11, true, 164
976, 0.05, true, 104
976, 0.04, true, 97
976, 0.55, true, 98
976, 0.04, true, 97
977, 99.86, true, 177
977, 93.48, true, 164
977, 90.48, true, 163
977, 93.11, true, 164
978, 0.05, true, 100
978, 0.04, true, 98
978, 90.48, true, 163
978, 93.11, true, 163
979, 0.05, true, 99
979, 0.04, true, 95
979, 90.48, true, 163
979, 93.11, true, 165
980, 0.59, true, 97
980, 0.04, true, 95
980, 90.48, true, 164
980, 93.11, true, 164
981, 0.59, true, 96
981, 0.04, true, 95
981, 0.55, true, 98
981, 0.04, true, 94
982, 99.86, true, 176
982, 93.48, true, 166
982, 90.48, true, 165
982, 93.11, true, 173
983, 99.86, true, 199
983, 93.48, true, 166
983, 90.48, true, 164
983, 93.11, true, 165
984, 0.60, true, 96
984, 0.04, true, 95
984, 0.56, true, 98
984, 0.04, true, 96
985, 0.06, true, 99
985, 0.04, true, 95
985, 0.56, true, 98
985, 0.04, true, 95
986, 99.86, true, 177
986, 93.48, true, 165
986, 90.48, true, 164
986, 93.11, true, 165
987, 99.86, true, 190
987, 93.48, true, 167
987, 90.48, true, 176
987, 93.11, true, 164
988, 0.05, true, 103
988, 0.04, true, 95
988, 0.55, true, 98
988, 0.04, true, 95
989, 99.86, true, 176
989, 93.48, true, 164
989, 90.48, true, 164
989, 93.11, true, 165
990, 99.86, true, 178
990, 93.48, true, 165
990, 90.48, true, 164
990, 93.11, true, 164
991, 99.86, true, 178
991, 93.48, true, 164
991, 90.48, true, 163
991, 93.11, true, 163
992, 99.86, true, 180
992, 93.48, true, 165
992, 90.48, true, 163
992, 93.11, true, 164
993, 0.05, true, 101
993, 0.04, true, 96
993, 0.55, true, 96
993, 0.04, true, 95
994, 0.05, true, 98
994, 0.04, true, 96
994, 90.48, true, 162
994, 93.11, true, 164
995, 0.59, true, 97
995, 0.04, true, 98
995, 0.55, true, 98
995, 0.04, true, 98
996, 0.60, true, 96
996, 0.04, true, 96
996, 90.48, true, 164
996, 93.11, true, 164
997, 0.06, true, 99
997, 0.04, true, 95
997, 0.55, true, 98
997, 0.04, true, 96
998, 0.60, true, 97
998, 0.04, true, 95
998, 0.55, true, 98
998, 0.04, true, 95
999, 0.06, true, 100
999, 0.04, true, 95
999, 0.55, true, 98
999, 0.04, true, 95
1000, 0.58, true, 97
1000, 0.04, true, 97
1000, 0.55, true, 97
1000, 0.04, true, 97
1001, 0.04, true, 98
1001, 0.04, true, 100
1001, 90.48, true, 166
1001, 93.11, true, 165
1002, 0.58, true, 96
1002, 0.04, true, 95
1002, 0.55, true, 98
1002, 0.04, true, 96
1003, 0.58, true, 95
1003, 0.04, true, 96
1003, 74.37, true, 160
1003, 93.11, true, 165
1004, 0.05, true, 100
1004, 0.02, true, 96
1004, 81.60, true, 161
1004, 93.11, true, 165
1005, 0.05, true, 100
1005, 0.02, true, 95
1005, 74.52, true, 158
1005, 93.11, true, 165
1006, 0.05, true, 99
1006, 0.02, true, 95
1006, 90.48, true, 162
1006, 93.11, true, 162
1007, 0.05, true, 101
1007, 0.02, true, 94
1007, 0.54, true, 97
1007, 0.02, true, 97
1008, 0.59, true, 97
1008, 0.03, true, 97
1008, 80.09, true, 165
1008, 93.11, true, 167
1009, 0.05, true, 100
1009, 0.03, true, 97
1009, 46.40, true, 158
1009, 93.11, true, 285
1010, 0.05, true, 100
1010, 0.03, true, 98
1010, 80.44, true, 161
1010, 93.11, true, 164
1011, 0.05, true, 100
1011, 0.03, true, 96
1011, 0.65, true, 105
1011, 0.03, true, 96
1012, 0.05, true, 100
1012, 0.03, true, 96
1012, 0.55, true, 98
1012, 0.04, true, 96
1013, 0.06, true, 100
1013, 0.04, true, 98
1013, 0.55, true, 97
1013, 0.04, true, 95
1014, 0.06, true, 101
1014, 0.04, true, 97
1014, 0.55, true, 96
1014, 0.04, true, 96
1015, 0.06, true, 99
1015, 0.04, true, 95
1015, 90.48, true, 162
1015, 93.11, true, 167
1016, 0.06, true, 100
1016, 0.04, true, 97
1016, 48.34, true, 158
1016, 93.11, true, 163
1017, 0.59, true, 98
1017, 0.04, true, 96
1017, 90.48, true, 163
1017, 93.11, true, 165
1018, 0.05, true, 100
1018, 0.04, true, 95
1018, 0.55, true, 99
1018, 0.04, true, 96
1019, 0.05, true, 100
1019, 0.04, true, 96
1019, 46.24, true, 160
1019, 93.11, true, 165
1020, 0.59, true, 95
1020, 0.04, true, 95
1020, 83.68, true, 165
1020, 93.11, true, 165
1021, 0.05, true, 100
1021, 0.04, true, 96
1021, 82.61, true, 165
1021, 93.11, true, 164
1022, 0.05, true, 99
1022, 0.04, true, 95
1022, 0.55, true, 98
1022, 0.04, true, 96
1023, 0.59, true, 96
1023, 0.04, true, 97
1023, 0.55, true, 98
1023, 0.04, true, 96
1024, 0.05, true, 101
1024, 0.04, true, 96
1024, 0.55, true, 97
1024, 0.04, true, 97
1025, 0.06, true, 99
1025, 0.04, true, 97
1025, 82.88, true, 163
1025, 93.11, true, 165
1026, 0.06, true, 101
1026, 0.04, true, 99
1026, 84.02, true, 164
1026, 93.11, true, 165
1027, 0.60, true, 96
1027, 0.04, true, 96
1027, 0.55, true, 97
1027, 0.04, true, 96
1028, 0.60, true, 95
1028, 0.04, true, 96
1028, 0.55, true, 98
1028, 0.04, true, 96
1029, 0.05, true, 100
1029, 0.04, true, 95
1029, 0.55, true, 98
1029, 0.04, true, 96
1030, 0.59, true, 96
1030, 0.04, true, 96
1030, 0.55, true, 98
1030, 0.04, true, 97
1031, 0.59, true, 96
1031, 0.04, true, 97
1031, 90.48, true, 163
1031, 93.11, true, 165
1032, 0.59, true, 96
1032, 0.04, true, 96
1032, 0.55, true, 101
1032, 0.04, true, 95
1033, 0.59, true, 97
1033, 0.04, true, 95
1033, 81.84, true, 162
1033, 93.11, true, 167
1034, 0.59, true, 95
1034, 0.04, true, 95
1034, 90.48, true, 163
1034, 93.11, true, 163
1035, 0.59, true, 95
1035, 0.04, true, 96
1035, 0.55, true, 99
1035, 0.04, true, 98
1036, 0.59, true, 96
1036, 0.04, true, 96
1036, 54.26, true, 158
1036, 93.11, true, 166
1037, 0.06, true, 103
1037, 0.04, true, 94
1037, 0.55, true, 99
1037, 0.04, true, 97
1038, 0.60, true, 95
1038, 0.04, true, 96
1038, 86.48, true, 167
1038, 93.11, true, 163
1039, 0.60, true, 95
1039, 0.04, true, 97
1039, 88.51, true, 166
1039, 93.11, true, 162
1040, 0.60, true, 96
1040, 0.04, true, 95
1040, 87.45, true, 167
1040, 93.11, true, 163
1041, 0.60, true, 118
1041, 0.04, true, 95
1041, 0.55, true, 97
1041, 0.03, true, 95
1042, 0.04, true, 99
1042, 0.03, true, 97
1042, 0.55, true, 98
1042, 0.03, true, 96
1043, 0.04, true, 100
1043, 0.03, true, 96
1043, 0.55, true, 98
1043, 0.03, true, 97
1044, 0.04, true, 99
1044, 0.03, true, 97
1044, 75.63, true, 160
1044, 93.11, true, 165
1045, 0.04, true, 99
1045, 0.03, true, 96
1045, 0.55, true, 100
1045, 0.03, true, 96
1046, 0.05, true, 99
1046, 0.02, true, 95
1046, 89.20, true, 169
1046, 93.11, true, 164
1047, 0.05, true, 99
1047, 0.02, true, 96
1047, 80.66, true, 163
1047, 93.11, true, 164
1048, 0.05, true, 99
1048, 0.02, true, 96
1048, 39.20, true, 127
1048, 93.11, true, 166
1049, 0.05, true, 101
1049, 0.02, true, 98
1049, 0.54, true, 101
1049, 0.02, true, 95
1050, 0.05, true, 101
1050, 0.04, true, 98
1050, 0.55, true, 97
1050, 0.04, true, 95
1051, 0.05, true, 100
1051, 0.04, true, 97
1051, 0.55, true, 98
1051, 0.04, true, 97
1052, 0.05, true, 101
1052, 0.04, true, 96
1052, 0.55, true, 98
1052, 0.04, true, 95
1053, 0.59, true, 95
1053, 0.04, true, 95
1053, 0.55, true, 98
1053, 0.04, true, 117
1054, 99.86, true, 176
1054, 93.48, true, 163
1054, 90.48, true, 163
1054, 93.11, true, 164
1055, 99.86, true, 176
1055, 93.48, true, 168
1055, 90.48, true, 162
1055, 93.11, true, 164
1056, 0.06, true, 99
1056, 0.04, true, 96
1056, 0.55, true, 99
1056, 0.04, true, 96
1057, 0.60, true, 96
1057, 0.04, true, 96
1057, 0.55, true, 99
1057, 0.04, true, 94
1058, 99.86, true, 177
1058, 93.48, true, 166
1058, 90.48, true, 162
1058, 93.11, true, 165
1059, 99.86, true, 176
1059, 93.48, true, 164
1059, 90.48, true, 163
1059, 93.11, true, 164
1060, 0.05, true, 101
1060, 0.04, true, 95
1060, 0.55, true, 98
1060, 0.04, true, 95
1061, 0.60, true, 96
1061, 0.04, true, 96
1061, 0.55, true, 99
1061, 0.04, true, 95
1062, 0.59, true, 95
1062, 0.04, true, 96
1062, 90.48, true, 164
1062, 93.11, true, 164
1063, 0.05, true, 101
1063, 0.04, true, 96
1063, 0.55, true, 99
1063, 0.04, true, 95
1064, 0.59, true, 95
1064, 0.04, true, 97
1064, 74.53, true, 161
1064, 93.11, true, 164
1065, 0.05, true, 99
1065, 0.04, true, 97
1065, 0.55, true, 98
1065, 0.04, true, 96
1066, 0.60, true, 96
1066, 0.04, true, 96
1066, 0.56, true, 98
1066, 0.04, true, 95
1067, 0.06, true, 104
1067, 0.04, true, 95
1067, 90.48, true, 164
1067, 93.11, true, 162
1068, 0.06, true, 100
1068, 0.04, true, 95
1068, 0.56, true, 99
1068, 0.04, true, 96
1069, 0.06, true, 112
1069, 0.04, true, 97
1069, 74.72, true, 161
1069, 93.11, true, 165
1070, 0.06, true, 99
1070, 0.04, true, 96
1070, 89.36, true, 168
1070, 93.11, true, 165
1071, 0.05, true, 100
1071, 0.04, true, 96
1071, 85.03, true, 165
1071, 93.11, true, 164
1072, 0.05, true, 99
1072, 0.04, true, 97
1072, 0.55, true, 98
1072, 0.04, true, 95
1073, 0.05, true, 100
1073, 0.04, true, 96
1073, 0.55, true, 98
1073, 0.04, true, 95
1074, 0.05, true, 99
1074, 0.04, true, 96
1074, 0.55, true, 98
1074, 0.04, true, 96
1075, 0.05, true, 100
1075, 0.04, true, 96
1075, 0.55, true, 97
1075, 0.04, true, 97
1076, 0.05, true, 100
1076, 0.04, true, 100
1076, 83.99, true, 163
1076, 93.11, true, 166
1077, 0.05, true, 99
1077, 0.04, true, 95
1077, 80.10, true, 165
1077, 93.11, true, 163
1078, 0.05, true, 99
1078, 0.04, true, 95
1078, 0.55, true, 97
1078, 0.04, true, 95
1079, 0.60, true, 96
1079, 0.04, true, 96
1079, 0.55, true, 98
1079, 0.04, true, 95
1080, 0.06, true, 97
1080, 0.04, true, 96
1080, 90.48, true, 163
1080, 93.11, true, 165
1081, 0.06, true, 102
1081, 0.04, true, 97
1081, 0.55, true, 99
1081, 0.04, true, 96
1082, 0.06, true, 100
1082, 0.04, true, 96
1082, 75.63, true, 160
1082, 93.11, true, 164
1083, 0.04, true, 99
1083, 0.04, true, 97
1083, 0.55, true, 99
1083, 0.04, true, 97
1084, 0.58, true, 95
1084, 0.04, true, 97
1084, 90.48, true, 164
1084, 93.11, true, 163
1085, 0.58, true, 95
1085, 0.04, true, 97
1085, 46.41, true, 158
1085, 93.11, true, 163
1086, 0.04, true, 99
1086, 0.04, true, 97
1086, 0.55, true, 98
1086, 0.04, true, 96
1087, 0.59, true, 96
1087, 0.02, true, 97
1087, 90.47, true, 164
1087, 93.11, true, 168
1088, 0.59, true, 96
1088, 0.02, true, 96
1088, 0.54, true, 98
1088, 0.02, true, 96
1089, 0.59, true, 95
1089, 0.02, true, 96
1089, 41.53, true, 134
1089, 93.11, true, 165
1090, 0.05, true, 100
1090, 0.02, true, 99
1090, 0.54, true, 98
1090, 0.02, true, 95
1091, 0.05, true, 99
1091, 0.03, true, 98
1091, 0.55, true, 98
1091, 0.03, true, 96
1092, 0.59, true, 96
1092, 0.03, true, 96
1092, 0.53, true, 100
1092, 0.03, true, 97
1093, 0.05, true, 99
1093, 0.03, true, 96
1093, 90.48, true, 162
1093, 93.11, true, 165
1094, 0.05, true, 102
1094, 0.03, true, 94
1094, 0.55, true, 99
1094, 0.03, true, 95
1095, 0.06, true, 99
1095, 0.04, true, 96
1095, 74.74, true, 161
1095, 93.11, true, 165
1096, 0.06, true, 102
1096, 0.04, true, 97
1096, 79.70, true, 163
1096, 93.11, true, 165
1097, 0.60, true, 95
1097, 0.04, true, 96
1097, 83.60, true, 162
1097, 93.11, true, 164
1098, 0.60, true, 97
1098, 0.04, true, 96
1098, 0.55, true, 99
1098, 0.04, true, 97
1099, 0.05, true, 98
1099, 0.04, true, 96
1099, 0.55, true, 99
1099, 0.04, true, 95
1100, 0.05, true, 100
1100, 0.04, true, 96
1100, 0.55, true, 98
1100, 0.04, true, 98
1101, 0.05, true, 99
1101, 0.04, true, 95
1101, 0.55, true, 98
1101, 0.04, true, 95
1102, 0.59, true, 95
1102, 0.04, true, 96
1102, 0.55, true, 98
1102, 0.04, true, 97
1103, 0.05, true, 100
1103, 0.04, true, 97
1103, 0.55, true, 101
1103, 0.04, true, 95
1104, 0.59, true, 96
1104, 0.04, true, 95
1104, 0.55, true, 97
1104, 0.04, true, 96
1105, 0.05, true, 100
1105, 0.04, true, 96
1105, 0.55, true, 98
1105, 0.04, true, 97
1106, 0.05, true, 98
1106, 0.04, true, 96
1106, 0.55, true, 97
1106, 0.04, true, 97
1107, 0.59, true, 96
1107, 0.04, true, 99
1107, 0.56, true, 97
1107, 0.04, true, 97
1108, 0.60, true, 96
1108, 0.04, true, 97
1108, 0.56, true, 98
1108, 0.04, true, 95
1109, 0.60, true, 95
1109, 0.04, true, 97
1109, 0.56, true, 97
1109, 0.04, true, 98
1110, 0.06, true, 99
1110, 0.04, true, 96
1110, 0.56, true, 97
1110, 0.04, true, 97
1111, 0.60, true, 100
1111, 0.04, true, 95
1111, 0.55, true, 98
1111, 0.04, true, 96
1112, 0.05, true, 99
1112, 0.04, true, 97
1112, 0.55, true, 107
1112, 0.04, true, 96
1113, 0.59, true, 95
1113, 0.04, true, 96
1113, 0.55, true, 97
1113, 0.04, true, 97
1114, 0.05, true, 102
1114, 0.04, true, 97
1114, 0.55, true, 97
1114, 0.04, true, 95
1115, 0.59, true, 99
1115, 0.04, true, 97
1115, 0.55, true, 99
1115, 0.04, true, 96
1116, 0.05, true, 101
1116, 0.04, true, 96
1116, 0.55, true, 98
1116, 0.04, true, 98
1117, 0.59, true, 96
1117, 0.04, true, 94
1117, 0.55, true, 98
1117, 0.04, true, 94
1118, 0.05, true, 99
1118, 0.04, true, 97
1118, 0.55, true, 98
1118, 0.04, true, 96
1119, 0.05, true, 98
1119, 0.04, true, 95
1119, 0.55, true, 97
1119, 0.04, true, 96
1120, 0.60, true, 97
1120, 0.04, true, 95
1120, 0.55, true, 98
1120, 0.04, true, 95
1121, 0.60, true, 96
1121, 0.04, true, 97
1121, 0.55, true, 99
1121, 0.04, true, 96
1122, 0.60, true, 96
1122, 0.04, true, 96
1122, 0.55, true, 98
1122, 0.04, true, 96
1123, 0.60, true, 96
1123, 0.04, true, 97
1123, 0.55, true, 100
1123, 0.04, true, 99
1124, 0.58, true, 96
1124, 0.04, true, 97
1124, 0.55, true, 96
1124, 0.04, true, 96
1125, 0.04, true, 100
1125, 0.04, true, 96
1125, 0.55, true, 98
1125, 0.04, true, 95
1126, 0.04, true, 101
1126, 0.04, true, 96
1126, 0.55, true, 98
1126, 0.04, true, 96
1127, 0.04, true, 102
1127, 0.04, true, 94
1127, 0.55, true, 98
1127, 0.04, true, 101
1128, 100.00, true, 149
1128, 100.00, true, 129
1128, 100.00, true, 145
1128, 100.00, true, 130
1129, 0.05, true, 101
1129, 0.02, true, 97
1129, 0.54, true, 97
1129, 0.02, true, 96
1130, 0.05, true, 100
1130, 0.02, true, 96
1130, 0.54, true, 97
1130, 0.02, true, 94
1131, 0.05, true, 100
1131, 0.02, true, 95
1131, 0.54, true, 98
1131, 0.02, true, 95
1132, 0.57, true, 96
1132, 0.02, true, 95
1132, 0.53, true, 97
1132, 0.02, true, 95
1133, 0.03, true, 98
1133, 0.02, true, 95
1133, 0.53, true, 96
1133, 0.02, true, 95
1134, 0.57, true, 96
1134, 0.02, true, 95
1134, 0.53, true, 97
1134, 0.02, true, 96
1135, 0.03, true, 100
1135, 0.02, true, 94
1135, 0.53, true, 97
1135, 0.02, true, 94
1136, 0.57, true, 96
